"Fecha","Ultimo","Apertura","Diferencia","Maximo","Minimo","Volumen"
17/05/04,"7671,9","7704,3","-1,40%","7717,6","7605,7",0
14/05/04,"7779,7","7798,9","-1,10%",7831,"7735,5",0
13/05/04,"7866,4","7878,5","0,50%","7886,8","7816,4",0
12/05/04,7829,"7939,8","-1,00%","7940,5",7821,0
11/05/04,7909,"7843,3","1,20%","7920,2","7835,4",0
10/05/04,"7815,1","7925,5","-2,60%","7929,2","7797,2",0
07/05/04,8027,"8121,9","-1,10%","8134,1","8000,1",0
06/05/04,"8119,3","8233,7","-1,40%","8238,7","8116,8",0
05/05/04,"8235,8","8113,9","1,00%",8266,"8108,6",0
04/05/04,"8151,6",8184,"-0,20%","8184,1","8117,7",0
03/05/04,"8170,6","8084,1","0,80%","8178,4","8071,5",0
30/04/04,"8109,5","8132,5","-0,60%","8134,8","8076,4",0
29/04/04,"8159,4","8207,2","-0,90%","8224,7","8116,4",0
28/04/04,"8232,7","8368,6","-1,50%","8368,6","8232,7",0
27/04/04,8359,"8362,4","0,00%","8378,3","8317,6",0
26/04/04,"8362,9",8359,"0,40%","8397,9","8329,2",0
23/04/04,"8331,7","8358,7","0,50%","8376,7","8325,7",0
22/04/04,"8293,6","8281,7","0,10%","8321,4",8224,0
21/04/04,"8282,1","8311,3","-1,10%","8323,7","8254,6",0
20/04/04,"8375,2","8374,4","0,40%","8414,8","8363,1",0
19/04/04,"8340,4","8354,4","-0,60%","8404,1","8306,9",0
16/04/04,"8387,9","8317,1","0,90%",8391,8315,0
15/04/04,"8310,4","8352,6","-0,50%","8370,4","8293,9",0
14/04/04,8352,"8373,6","-1,10%","8396,5","8278,3",0
13/04/04,"8444,3","8414,6","0,60%",8478,"8411,9",0
08/04/04,"8393,7",8315,"1,20%","8421,2","8307,8",0
07/04/04,"8294,8","8292,1","0,20%","8306,5","8262,3",0
06/04/04,"8281,8","8293,7","0,00%","8320,3","8251,5",0
05/04/04,"8285,9","8251,4","0,20%","8311,7","8240,4",112494
02/04/04,"8269,7","8102,1","2,10%","8273,4","8076,7",0
01/04/04,"8097,9","8039,9","1,00%",8098,8016,34068
31/03/04,"8018,1","8015,2","0,20%","8066,3","7990,4",87106
30/03/04,"8004,2","8036,4","-0,20%","8037,7","7961,7",46996
29/03/04,"8021,1","7970,4","0,90%",8031,"7889,5",46473
26/03/04,"7952,8","7973,2","0,50%","7974,6","7918,2",52070
25/03/04,"7914,8","7802,8","2,10%","7914,8","7799,7",45284
24/03/04,"7752,9","7777,2","-0,20%","7827,5","7710,4",83038
23/03/04,"7768,3","7715,1","0,50%","7839,1","7707,6",52656
22/03/04,"7727,8","7813,9","-1,90%","7818,3","7671,5",51291
19/03/04,"7879,1","7863,6","0,80%","7910,5","7791,8",7038
18/03/04,"7820,4","7974,5","-1,60%","7974,5","7795,2",20746
17/03/04,"7948,1","7876,1","1,80%","7966,1","7845,3",202681
16/03/04,"7810,7","7672,8","1,40%","7857,1","7659,3",47789
15/03/04,"7699,1","7845,8","-4,20%","7904,3","7681,4",62470
12/03/04,"8032,6","7944,8","-1,00%","8062,1","7881,8",41539
11/03/04,"8112,4","8200,4","-2,20%","8204,8","8034,9",50319
10/03/04,"8292,9","8255,6","0,10%","8315,2","8237,1",98761
09/03/04,"8286,7","8322,4","-1,00%","8334,2","8259,4",35716
08/03/04,"8369,7","8355,4","0,30%",8376,8344,29466
05/03/04,"8346,1","8340,7","0,10%","8365,9","8278,2",62771
04/03/04,"8337,9","8299,5","0,70%",8347,"8275,7",58035
03/03/04,"8280,4","8325,2","-0,90%",8337,"8261,1",89420
02/03/04,8354,"8340,6","0,60%","8363,4","8316,1",91289
01/03/04,"8300,4","8277,1","0,60%",8307,"8256,4",162462
27/02/04,"8249,4","8194,5","1,10%",8279,"8189,2",193012
26/02/04,"8160,2","8214,5","-0,20%","8218,3","8113,9",87728
25/02/04,"8173,6","8155,7","0,20%","8202,5","8122,6",16236
24/02/04,"8159,6",8233,"-1,00%","8234,6","8106,7",67579
23/02/04,"8245,2","8246,6","0,10%","8298,3","8234,9",59033
20/02/04,"8237,8",8307,"-1,20%","8310,2","8213,3",37364
19/02/04,"8340,6","8285,6","0,70%","8350,9",8265,28835
18/02/04,8283,"8285,3","0,30%","8285,3",8249,14453
17/02/04,"8258,9",8233,"0,40%","8266,3","8227,3",36479
16/02/04,"8226,5",8187,"0,30%","8226,5","8176,8",19847
13/02/04,"8199,6",8221,"-0,50%","8259,5","8173,7",46387
12/02/04,"8242,3","8222,8","0,60%","8242,3","8180,6",58951
11/02/04,"8197,2","8155,8","0,30%","8197,2","8118,7",29196
10/02/04,"8171,9","8137,1","0,50%","8185,6","8109,9",51128
09/02/04,"8135,2","8059,1","1,40%","8135,2","8051,3",216437
06/02/04,"8024,9",7980,"1,00%","8028,8","7952,5",59349
05/02/04,"7949,1","7880,8","0,80%","7990,2","7869,6",37391
04/02/04,"7888,8","7934,3","-0,90%","7936,4","7874,3",32343
03/02/04,"7960,3",7964,"0,00%","7968,8","7919,7",36966
02/02/04,"7958,6","7937,2","0,40%",7973,"7919,1",46831
30/01/04,"7929,9","8036,7","-1,00%","8036,7","7910,5",89115
29/01/04,"8013,1","8050,8","-1,30%","8088,6","7984,9",183795
28/01/04,"8116,4","8027,3","0,70%","8116,7","8020,2",128619
27/01/04,"8061,1","8085,8","0,40%","8134,8","8061,1",32322
26/01/04,"8031,4",8128,"-1,00%",8128,"8011,7",32453
23/01/04,"8114,5","8111,2","0,20%","8132,8","8081,1",54474
22/01/04,"8101,3","8102,9","0,60%","8109,9","8058,7",32629
21/01/04,"8051,9","7981,9","0,80%","8051,9","7975,5",68403
20/01/04,"7987,9","8022,9","-0,40%","8040,8","7970,8",62574
19/01/04,"8016,3","8000,6","0,50%","8041,1","7992,3",97917
16/01/04,"7979,3","7981,2","0,30%","8004,7","7941,7",120375
15/01/04,"7957,3","7975,6","-0,30%","7975,6",7913,68078
14/01/04,"7978,1","7923,9","0,40%","7988,9",7914,91785
13/01/04,"7946,1",7958,"0,10%","8011,5","7937,4",704854
12/01/04,"7934,6","7875,1","0,10%","7934,6","7850,1",14437
09/01/04,"7924,6",8002,"-0,20%",8002,"7873,3",64222
08/01/04,"7943,4","7942,7","0,40%","7991,8","7922,8",96273
07/01/04,"7913,7",7988,"0,00%",7988,"7894,9",17073
05/01/04,"7911,4","7874,2","0,40%","7920,5",7837,11165
02/01/04,"7879,2","7746,1","1,80%","7879,2","7743,6",11061
30/12/03,"7737,2","7801,6","-0,30%",7818,7731,40141
29/12/03,"7760,4","7692,9","0,80%","7762,4",7690,45373
23/12/03,"7696,5","7638,5","1,00%","7696,5","7629,6",16545
22/12/03,"7619,1","7579,9","0,00%","7651,1","7573,6",33142
19/12/03,"7617,6","7583,2","0,40%","7620,3","7565,6",19898
18/12/03,"7585,5",7503,"1,10%","7585,5","7491,2",191391
17/12/03,"7506,3","7485,8","0,30%","7509,9","7469,5",22478
16/12/03,7487,"7433,9","0,20%",7492,"7425,9",20778
15/12/03,"7471,8","7511,2","0,50%","7532,5","7462,5",26898
12/12/03,"7434,4","7454,1","0,00%","7477,8","7404,5",38709
11/12/03,"7432,2","7379,5","1,00%","7432,2",7363,22639
10/12/03,"7358,8","7373,1","-0,40%","7375,2","7298,3",44042
09/12/03,7391,"7363,9","0,60%","7413,6","7332,9",35456
05/12/03,"7348,1","7355,2","-0,30%","7367,4","7316,7",27068
04/12/03,"7367,1","7360,3","-0,20%",7376,"7318,6",229182
03/12/03,"7384,3","7327,4","0,50%","7386,6","7314,6",43874
02/12/03,"7348,7","7366,6","-0,30%","7369,3","7310,7",57487
01/12/03,"7372,3","7284,6","1,70%","7373,5","7280,9",61638
28/11/03,"7252,5","7244,6","0,00%","7272,5","7186,2",52037
27/11/03,"7249,9","7245,1","0,30%","7262,6","7232,6",46440
26/11/03,"7227,4","7231,3","-0,30%","7288,2","7226,1",185824
25/11/03,"7251,9","7259,9","0,10%","7272,3",7218,60207
24/11/03,"7243,8","7163,2","1,40%","7245,9","7143,5",72830
21/11/03,7145,"7096,4","0,50%","7151,8","7082,7",10457
20/11/03,"7111,6","7161,3","-0,30%","7161,3","7028,2",4057
19/11/03,"7131,5","7065,9","0,10%","7139,9",7038,18716
18/11/03,"7127,3","7185,2","-0,10%","7185,2","7088,7",83438
17/11/03,7134,7226,"-2,20%","7226,8","7123,2",63470
14/11/03,"7293,8",7259,"0,50%",7311,"7251,3",6304
13/11/03,"7258,8","7284,1","0,20%","7318,9","7235,3",31046
12/11/03,"7246,7","7194,4","0,80%","7246,7","7176,6",22810
11/11/03,"7191,4","7198,8","-0,40%",7199,"7163,7",9176
10/11/03,"7222,9",7239,"-0,60%","7276,1","7211,4",5339
07/11/03,"7267,8","7247,9","0,50%","7302,3","7246,2",64287
06/11/03,"7228,1","7193,2","0,40%","7254,5","7153,9",32744
05/11/03,"7196,1","7182,9","-0,10%","7210,9","7148,8",48024
04/11/03,"7199,7","7204,7","-0,20%","7239,4","7181,1",7491
03/11/03,"7215,3","7138,2","1,20%","7216,1","7137,1",32201
31/10/03,"7129,5","7079,8","0,10%","7143,2","7072,2",6129
30/10/03,"7119,1","7017,7","1,30%","7152,8","7009,9",7285
29/10/03,"7030,4","7064,2","0,10%","7070,2","7010,4",28095
28/10/03,"7023,8","6961,6","1,00%","7028,9","6957,9",47425
27/10/03,6951,6907,"1,20%","6966,2","6898,4",5429
24/10/03,6869,"6876,7","-0,20%","6895,5","6827,8",3917
23/10/03,"6879,9","6860,2","-0,50%","6893,4","6812,8",5736
22/10/03,"6914,6","7003,8","-1,30%","7028,6","6914,6",5572
21/10/03,"7007,4","7017,3","0,30%","7039,5","6977,2",3476
20/10/03,"6984,8","6971,9","-0,10%","7014,9","6960,8",9158
17/10/03,"6993,6","7053,7","-0,60%","7067,3","6973,7",54997
16/10/03,"7034,3","7027,2","-0,10%","7086,2","7014,4",5228
15/10/03,"7043,5","7053,7","0,00%","7106,8","7034,1",37809
14/10/03,"7040,7","7078,3","-0,30%","7082,7","7017,6",88064
13/10/03,"7063,1",6997,"1,30%","7065,2","6993,5",37906
10/10/03,"6974,7","7013,2","-0,60%","7041,3",6951,16086
09/10/03,"7019,1",6940,"1,40%","7019,1","6894,3",8690
08/10/03,"6924,3","6867,7","0,40%","6957,4","6854,3",42916
07/10/03,"6894,1","6908,7","0,00%","6908,7","6839,5",18348
06/10/03,"6894,2",6911,"-0,40%","6918,6","6868,7",78670
03/10/03,"6922,3","6768,8","2,40%","6922,3","6767,2",30902
02/10/03,"6762,4","6828,1","0,20%","6840,7","6733,6",54124
01/10/03,6751,"6722,3","0,70%",6751,"6701,7",20891
30/09/03,"6703,6","6798,8","-1,00%","6798,8","6664,7",26483
29/09/03,6772,"6812,1","-0,50%","6836,3","6738,5",103690
26/09/03,"6809,4","6870,5","-1,30%","6891,1","6790,5",28383
25/09/03,"6895,7","6850,2","-0,20%","6895,7","6826,8",15602
24/09/03,6909,6989,"-0,60%","6996,6","6892,4",3465
23/09/03,"6953,1","6985,9","0,00%",6986,"6876,5",17537
22/09/03,"6953,3",7068,"-2,10%","7069,2","6935,4",138159
19/09/03,"7102,7","7213,5","-1,30%","7218,7","7090,2",30636
18/09/03,"7195,7","7144,9","0,70%","7195,7","7130,8",9802
17/09/03,"7146,7","7167,4","0,20%",7183,7139,38789
16/09/03,7132,"7071,6","1,10%","7132,2","7046,8",10750
15/09/03,"7057,6","7055,6","0,50%","7086,9","7031,5",18447
12/09/03,"7022,9","7142,5","-1,30%","7145,4","7018,7",8428
11/09/03,"7113,4",7102,"0,00%","7160,3","7081,7",23722
10/09/03,7116,7198,"-1,40%","7212,1",7095,7097
09/09/03,7220,"7312,3","-0,90%","7315,4","7203,9",5971
08/09/03,7287,7244,"0,80%","7300,2","7234,1",7810
05/09/03,"7230,6","7263,5","-0,50%",7286,"7203,8",24289
04/09/03,"7265,7","7273,8","-0,40%",7298,"7248,9",10222
03/09/03,"7291,7","7226,6","1,20%","7312,2","7226,6",239014
02/09/03,"7203,9","7197,1","0,10%","7220,9","7162,8",29715
01/09/03,"7194,4","7156,4","1,20%","7202,4","7145,8",16769
29/08/03,"7111,3","7199,8","-0,90%","7213,1",7104,10991
28/08/03,"7175,1","7143,2","0,40%","7207,1","7138,2",80626
27/08/03,"7143,3","7170,8","0,20%","7173,5","7107,6",39061
26/08/03,7130,7178,"-0,50%","7214,7","7111,2",12184
25/08/03,"7166,4",7190,"-0,50%","7190,3","7148,9",54556
22/08/03,"7205,9","7204,6","-0,10%","7258,9",7185,34540
21/08/03,"7214,9","7190,7","0,50%","7238,8","7189,8",66643
20/08/03,"7179,8","7179,4","-0,20%","7195,3","7146,7",4556
19/08/03,"7192,4","7192,9","0,30%","7221,5","7159,4",39420
18/08/03,"7170,7","7140,1","0,80%",7185,"7127,5",27220
14/08/03,"7110,3","7019,7","1,60%","7110,3","7011,3",93073
13/08/03,"6998,2",7047,"-0,20%","7062,9","6969,2",93018
12/08/03,"7015,3","6975,5","0,70%","7019,7","6958,5",19368
11/08/03,"6965,4","6944,4","0,50%","6977,4","6930,2",61289
08/08/03,"6930,8","6941,2","0,40%","6978,8","6896,4",10743
07/08/03,"6900,3","6950,8","-0,30%","6950,8","6876,8",3032
06/08/03,"6924,3",6942,"-1,00%","6957,8","6897,4",78300
05/08/03,"6991,3","6978,1","0,70%","7018,3","6960,6",38087
04/08/03,6945,6987,"-0,70%","7036,1","6919,9",33986
01/08/03,"6995,4","7027,8","-0,90%",7081,"6973,4",53432
31/07/03,"7061,7","7013,3","1,10%","7067,9",6941,7489
30/07/03,"6984,3","6925,1","0,90%","7010,1","6917,4",4150
29/07/03,6924,"6970,3","-1,00%","7034,5",6879,65999
28/07/03,"6996,7","6969,3","1,30%","7021,9","6962,4",36702
25/07/03,"6903,8","6935,8","-1,10%",6969,"6874,6",12550
24/07/03,"6981,1",6893,"1,60%",6989,"6870,8",3345
23/07/03,6868,"6894,9","0,10%","6902,6","6833,1",129614
22/07/03,"6862,4","6842,1","0,50%","6882,5","6811,4",2426
21/07/03,"6825,2","6943,5","-1,10%","6960,6","6800,3",12529
18/07/03,"6900,4","6934,7","-0,60%","6965,4","6887,9",12454
17/07/03,"6945,3","6931,6","0,20%","6964,8","6889,1",17051
16/07/03,"6932,8","7022,7","-1,00%","7053,8",6917,145974
15/07/03,7000,7020,"-0,70%","7051,6","6971,7",22883
14/07/03,7046,"6993,1","1,10%","7062,8","6953,4",15917
11/07/03,"6968,6",6816,"1,90%","6968,6","6813,9",14515
10/07/03,"6838,5","6900,7","-1,10%","6910,2","6835,3",29870
09/07/03,"6915,7","6967,2","-0,70%","6989,3","6890,8",8970
08/07/03,"6965,7","6948,5","0,30%","7006,3","6919,9",9959
07/07/03,"6944,6","6830,2","2,10%","6964,5","6830,2",16320
04/07/03,"6800,4","6776,2","0,10%","6830,1","6771,2",10045
03/07/03,"6795,3","6848,8","-0,50%",6872,"6735,7",26400
02/07/03,"6830,9","6826,5","1,40%","6866,7","6809,5",16058
01/07/03,"6739,1","6877,5","-1,80%","6883,3","6735,3",51377
30/06/03,6862,6953,"-1,60%","6993,6","6844,8",40032
27/06/03,"6970,1","6986,6","0,40%","6999,7","6918,6",57484
26/06/03,"6944,6","6885,5","0,00%","6972,7","6877,3",58083
25/06/03,"6941,3","6908,4","1,00%","6953,3","6869,1",28119
24/06/03,"6871,4","6925,9","-0,70%","6953,6","6853,3",55398
23/06/03,"6919,7","6963,2","-2,30%","7019,4","6906,9",93229
20/06/03,"7081,6",6902,"2,50%","7081,6","6883,2",20204
19/06/03,"6908,6","7008,7","-1,50%","7019,8","6900,4",3754
18/06/03,"7015,8","6979,8","0,60%","7030,4","6958,6",31900
17/06/03,"6977,1","7011,1","0,20%","7032,3","6940,4",111102
16/06/03,"6960,9","6812,9","1,50%","6960,9","6787,9",53507
13/06/03,"6857,2","6855,7","0,10%","6936,4","6813,8",34071
12/06/03,"6849,1",6801,"0,90%","6858,9","6795,6",36417
11/06/03,"6791,2","6721,3","1,40%","6791,2","6676,9",52658
10/06/03,"6696,8","6642,8","0,40%","6726,7","6635,1",31106
09/06/03,"6670,1","6672,3","-0,70%","6703,7","6635,5",37448
06/06/03,"6717,7","6622,3","1,90%","6728,7","6622,2",175397
05/06/03,"6591,1","6658,4","-0,70%","6679,4","6563,5",209438
04/06/03,"6637,7","6593,6","1,10%",6658,"6561,6",107822
03/06/03,"6562,9","6526,4","-0,50%","6562,9","6491,7",26285
02/06/03,"6595,4","6551,5","1,30%","6618,7","6542,4",45827
30/05/03,"6508,5","6470,2","0,40%","6558,5","6438,7",9583
29/05/03,6483,"6442,6","0,20%","6532,6","6439,3",4584
28/05/03,"6472,9","6413,3","1,70%","6503,3","6402,6",4729
27/05/03,"6363,6","6332,7","0,40%","6378,4",6252,4391
26/05/03,"6338,2","6367,6","-0,10%","6405,7","6319,1",3824
23/05/03,"6346,2","6346,7","0,40%","6377,1",6287,4657
22/05/03,"6317,9","6252,9","1,90%","6317,9","6215,8",4631
21/05/03,"6198,9","6302,5","-1,60%","6308,6","6177,8",4748
20/05/03,"6298,1","6296,6","0,30%","6344,5","6234,5",4749
19/05/03,"6279,6","6421,9","-3,10%","6429,6",6258,4494
16/05/03,"6481,5","6419,8","1,10%","6494,5","6394,5",4829
15/05/03,"6413,8","6369,9","0,80%","6501,2","6340,1",4268
14/05/03,"6363,4","6382,8","-0,20%",6445,"6331,7",4955
13/05/03,6376,"6415,4","-0,30%","6441,4",6227,4332
12/05/03,6395,"6428,8","0,10%","6431,1","6301,1",4618
09/05/03,"6387,8","6336,3","1,40%",6432,"6259,9",4920
08/05/03,"6300,5","6441,1","-2,00%","6448,6","6282,6",5054
07/05/03,6429,"6550,5","-2,10%","6578,1","6404,1",5219
06/05/03,"6568,7","6486,6","1,20%",6623,6470,4977
05/05/03,"6491,3","6503,4","0,50%","6563,7","6474,9",93601
02/05/03,"6456,4","6471,9","-0,50%",6474,"6339,3",2971
30/04/03,"6489,5","6576,3","-1,00%","6598,3","6489,5",2995
29/04/03,"6557,2","6641,6","-0,80%","6674,7","6557,2",19104
28/04/03,"6607,8","6466,5","1,80%","6620,1","6453,4",5288
25/04/03,"6492,5","6529,4","-0,50%","6567,8","6454,6",213071
24/04/03,"6526,9","6575,4","-0,90%","6642,5","6517,6",21354
23/04/03,"6587,4",6647,"0,10%","6667,2","6543,8",4958
22/04/03,"6577,6","6546,4","0,00%",6592,"6492,9",17082
17/04/03,"6574,4","6458,6","1,10%","6575,4","6441,8",414812
16/04/03,"6503,1",6603,"-0,90%","6629,2","6498,6",60005
15/04/03,"6560,8",6534,"1,10%",6590,"6470,7",22495
14/04/03,"6488,6","6425,6","0,70%",6506,"6377,5",5177
11/04/03,"6442,3","6437,5","0,50%","6511,5","6426,5",21221
10/04/03,"6407,8","6375,4","-0,90%","6474,3","6366,9",263920
09/04/03,"6468,5","6357,8","1,10%","6541,9","6321,3",104863
08/04/03,"6397,3",6387,"-0,90%","6478,4","6378,5",20778
07/04/03,"6454,2","6476,1","2,10%","6567,1","6434,4",12358
04/04/03,"6324,1","6230,1","1,40%",6361,"6178,2",35250
03/04/03,6238,6198,"1,00%","6302,2","6158,7",43927
02/04/03,"6174,5","6030,9","3,70%",6198,"6028,7",4917
01/04/03,"5953,2","5900,8","1,40%","5965,7","5893,3",2186
31/03/03,"5870,5","5919,5","-2,60%","6010,7","5828,6",4440
28/03/03,"6029,2",6049,"0,10%","6064,9","5942,9",49900
27/03/03,"6022,4","6064,1","-2,00%","6101,5","5999,1",78219
26/03/03,"6142,8","6168,7","0,30%","6228,6","6085,7",17231
25/03/03,"6123,8","5965,2","2,00%","6146,8","5882,1",19870
24/03/03,6005,"6162,1","-4,00%","6169,5",5989,17861
21/03/03,6258,"6153,7","2,60%","6258,5","6135,6",11521
20/03/03,"6102,1",6127,"-1,10%","6192,5","6038,8",4070
19/03/03,"6171,3","6128,8","1,30%","6258,4","6075,3",203625
18/03/03,"6089,6","6084,2","0,40%","6206,9","6039,9",27509
17/03/03,"6064,5","5744,8","2,70%","6102,8","5719,9",36652
14/03/03,"5904,9","5721,8","4,10%","5905,3","5707,8",33843
13/03/03,"5670,7","5509,9","4,00%","5670,7","5509,6",17812
12/03/03,"5452,4","5630,3","-2,70%","5637,5","5447,7",27097
11/03/03,"5606,4","5593,3","0,70%","5653,8","5534,5",18231
10/03/03,"5569,4","5749,4","-2,60%",5756,"5569,4",7375
07/03/03,"5716,5","5798,4","-1,70%","5812,5","5711,4",34478
06/03/03,"5816,9","5886,6","-1,10%","5909,5","5804,4",13963
05/03/03,"5879,8","5823,7","0,30%","5892,2","5799,3",39618
04/03/03,"5861,8","5953,1","-2,10%","5953,1",5820,272899
03/03/03,"5987,2","6025,7","-0,20%","6112,8","5979,3",3751
28/02/03,"5999,4","5873,8","1,90%","5999,4","5834,1",4612
27/02/03,"5887,7","5813,4","1,80%","5903,1","5771,5",16405
26/02/03,5782,"5878,5","-0,40%","5896,6","5749,3",8830
25/02/03,"5803,2","5911,8","-2,50%","5924,3","5793,7",18090
24/02/03,"5952,1",6065,"-1,50%","6073,4","5952,1",29491
20/02/03,"5989,3","6065,8","-0,80%","6123,9","5956,9",6051
19/02/03,"6036,8","6136,2","-2,10%","6148,4","6036,8",6103
18/02/03,6165,"6080,7","1,30%","6186,9",6048,6122
17/02/03,"6082,9",6052,"0,00%","6106,3","6040,3",6070
14/02/03,"5972,8","5840,6","2,70%","6031,6",5831,47075
13/02/03,"5817,6","5793,4","-0,40%","5899,2","5765,1",490938
12/02/03,"5840,2","5871,3","-1,40%","5879,4",5822,16123
11/02/03,"5923,3","5846,5","2,30%","5932,6","5837,4",11100
10/02/03,"5787,6","5821,5","-0,40%","5830,2","5741,9",21130
07/02/03,"5809,3","5898,1","-1,30%","5898,1","5782,3",13943
06/02/03,"5885,6","5907,6","-1,90%","5975,4","5828,2",835
05/02/03,"6002,6",5886,"2,20%","6002,6","5816,6",24421
04/02/03,"5872,9","6009,7","-2,40%","6010,9","5872,5",11921
03/02/03,"6017,2","5989,4","1,20%","6042,8","5977,4",6030
31/01/03,"5947,7","5911,8","-1,20%","5967,6","5888,7",23893
30/01/03,"6019,6","5959,2","1,30%","6039,1","5935,2",7251
29/01/03,5941,"5964,7","-0,20%","5964,7","5789,8",7574
28/01/03,"5955,4","6069,2","-1,10%","6086,9","5918,1",21614
27/01/03,"6022,4","6230,5","-3,90%",6235,"6022,4",3382
24/01/03,"6268,9",6341,"-0,70%","6378,2","6261,8",3768
23/01/03,"6310,2","6314,2","1,00%","6383,6",6274,29662
22/01/03,"6249,7","6337,7","-1,50%","6352,6","6227,1",38403
21/01/03,"6346,3","6443,9","-0,70%","6502,3","6338,1",12220
20/01/03,"6390,8","6408,3","-1,00%","6483,5","6387,1",2889
17/01/03,"6458,2","6558,5","-2,30%","6630,7",6422,4856
16/01/03,"6610,6","6508,5","0,70%","6610,6","6498,5",4894
15/01/03,"6566,8",6527,"-0,30%","6645,2","6530,6",9744
14/01/03,"6589,2","6564,9","0,80%","6589,2","6503,9",4790
13/01/03,"6534,7","6469,9","1,50%","6576,2","6467,7",5044
10/01/03,"6438,9","6414,4","0,10%","6522,7",6347,4976
09/01/03,6433,"6330,6","0,90%","6504,9","6237,4",4846
08/01/03,"6377,2","6315,6","0,40%","6466,3","6309,8",4892
07/01/03,"6349,3","6349,9","1,80%","6385,3","6299,2",53544
03/01/03,"6237,3","6285,4","-0,70%",6331,"6208,5",52203
02/01/03,6284,"6050,6","4,10%",6284,"6032,6",4943
30/12/02,"6036,9","6037,7","-0,70%","6080,2","5981,1",5558
27/12/02,"6081,3","6147,9","-2,50%","6211,6","6081,3",4993
23/12/02,"6240,2","6214,3","0,50%","6250,8","6178,7",4857
20/12/02,6208,"6208,6","0,60%","6253,4","6131,9",5390
19/12/02,"6168,3","6205,1","0,20%","6249,8","6074,1",5402
18/12/02,"6155,8","6253,5","-1,80%","6270,4","6145,9",4703
17/12/02,"6266,6","6329,2","-0,70%","6342,6","6226,4",4986
16/12/02,"6311,4","6091,2","3,10%","6332,3","6068,7",4684
13/12/02,"6120,6","6197,4","-2,10%","6274,4","6094,3",4845
12/12/02,"6251,6","6381,5","-1,90%","6385,5","6232,4",50531
11/12/02,"6371,5","6385,8","0,60%","6409,1","6284,8",5016
10/12/02,"6332,1","6263,9","0,70%","6433,2","6261,9",5018
09/12/02,6291,"6380,5","-2,10%","6454,4","6275,8",5159
05/12/02,"6425,3","6563,4","-1,30%",6656,"6405,2",5193
04/12/02,"6512,8","6599,5","-1,10%","6631,9","6499,9",5132
03/12/02,"6582,4","6722,9","-2,30%","6772,6","6582,4",5276
02/12/02,"6736,3","6659,6","0,80%","6848,8","6657,5",5528
29/11/02,"6685,6",6709,"-0,30%","6760,9","6652,3",5312
28/11/02,"6704,1","6708,2","0,10%","6766,8","6650,4",13120
27/11/02,"6700,1","6441,9","3,50%","6700,1","6420,2",4944
26/11/02,"6471,5","6596,8","-1,70%",6605,"6449,2",4703
25/11/02,"6580,7",6581,"0,60%","6632,7","6527,1",97273
22/11/02,"6539,2","6502,6","0,60%","6569,7","6444,6",5234
21/11/02,"6498,9","6350,7","3,70%","6570,2","6344,3",5160
20/11/02,"6264,3","6313,1","-0,60%",6350,6183,4874
19/11/02,"6299,3","6303,4","-0,90%","6321,8","6256,8",4752
18/11/02,"6356,3","6251,6","1,70%","6391,8","6250,6",5076
15/11/02,"6250,8","6317,6","-0,30%","6358,5","6250,8",5318
14/11/02,"6271,7","6148,7","2,30%","6326,5","6051,7",5567
13/11/02,"6133,5","6096,1","-0,10%","6133,5",5952,5086
